"pit_duration","lap_number","driver_number","date","session_key","meeting_key"
769.4,22,27,"2023-11-17T11:43:04.203000+00:00",9183,1225
23.1,26,1,"2023-11-17T11:43:47.062000+00:00",9183,1225
358.5,30,18,"2023-11-17T11:44:14.967000+00:00",9183,1225
428,27,20,"2023-11-17T11:44:35.795000+00:00",9183,1225
474.3,28,14,"2023-11-17T11:44:58.279000+00:00",9183,1225
21.6,30,63,"2023-11-17T11:45:09.263000+00:00",9183,1225
258.6,29,55,"2023-11-17T11:45:19.341000+00:00",9183,1225
33.5,26,77,"2023-11-17T11:46:10.419000+00:00",9183,1225
390.6,24,10,"2023-11-17T11:46:33.809000+00:00",9183,1225
443,28,24,"2023-11-17T11:48:33.900000+00:00",9183,1225
22.4,29,24,"2023-11-17T11:50:50.289000+00:00",9183,1225
21.5,36,44,"2023-11-17T11:52:33.162000+00:00",9183,1225
21.5,31,81,"2023-11-17T11:56:29.486000+00:00",9183,1225
21.5,30,4,"2023-11-17T11:56:49.595000+00:00",9183,1225
22,33,77,"2023-11-17T11:58:18.671000+00:00",9183,1225
312.6,35,63,"2023-11-17T11:58:58.139000+00:00",9183,1225
23,31,10,"2023-11-17T11:58:59.499000+00:00",9183,1225
27.4,2,81,"2023-11-18T04:34:05.405000+00:00",9184,1225
21.8,2,4,"2023-11-18T04:34:40.873000+00:00",9184,1225
23.7,3,81,"2023-11-18T04:36:41.309000+00:00",9184,1225
320.6,3,4,"2023-11-18T04:41:54.946000+00:00",9184,1225
197.7,4,81,"2023-11-18T04:42:05.868000+00:00",9184,1225
365.5,2,18,"2023-11-18T04:42:09.899000+00:00",9184,1225
359.1,2,14,"2023-11-18T04:42:27.618000+00:00",9184,1225
22.2,8,18,"2023-11-18T04:53:01.048000+00:00",9184,1225
27.7,4,11,"2023-11-18T04:53:59.110000+00:00",9184,1225
324.7,9,55,"2023-11-18T04:54:16.266000+00:00",9184,1225
204.9,8,14,"2023-11-18T04:56:30.046000+00:00",9184,1225
265.6,11,16,"2023-11-18T04:57:07.780000+00:00",9184,1225
260.6,9,18,"2023-11-18T04:59:07.497000+00:00",9184,1225
34.5,12,20,"2023-11-18T04:59:30.778000+00:00",9184,1225
28.8,7,11,"2023-11-18T05:00:05.028000+00:00",9184,1225
30.6,9,3,"2023-11-18T05:01:02.777000+00:00",9184,1225
1365.7,4,24,"2023-11-18T05:01:30.667000+00:00",9184,1225
21.5,11,14,"2023-11-18T05:02:00.995000+00:00",9184,1225
24.7,12,27,"2023-11-18T05:03:53.337000+00:00",9184,1225
611.5,14,63,"2023-11-18T05:05:20.196000+00:00",9184,1225
497.2,16,44,"2023-11-18T05:06:59.492000+00:00",9184,1225
290.1,12,14,"2023-11-18T05:08:33.100000+00:00",9184,1225
179.6,10,2,"2023-11-18T05:09:35.146000+00:00",9184,1225
659.9,14,81,"2023-11-18T05:10:19.974000+00:00",9184,1225
1110.3,12,77,"2023-11-18T05:11:38.160000+00:00",9184,1225
228.2,10,23,"2023-11-18T05:13:35.675000+00:00",9184,1225
369,14,18,"2023-11-18T05:14:02.518000+00:00",9184,1225
772.9,13,20,"2023-11-18T05:14:11.518000+00:00",9184,1225
997,13,4,"2023-11-18T05:15:59.329000+00:00",9184,1225
685,11,3,"2023-11-18T05:16:13.579000+00:00",9184,1225
519.9,10,1,"2023-11-18T05:16:20.517000+00:00",9184,1225
536.9,11,22,"2023-11-18T05:16:46.016000+00:00",9184,1225
680.2,13,27,"2023-11-18T05:17:07.704000+00:00",9184,1225
526.2,18,55,"2023-11-18T05:18:09.984000+00:00",9184,1225
982.4,12,31,"2023-11-18T05:18:33.749000+00:00",9184,1225
489.8,19,16,"2023-11-18T05:18:45.765000+00:00",9184,1225
1111.5,11,10,"2023-11-18T05:18:53.452000+00:00",9184,1225
732.5,11,11,"2023-11-18T05:20:02.952000+00:00",9184,1225
253.5,18,14,"2023-11-18T05:23:19.684000+00:00",9184,1225
29.8,15,3,"2023-11-18T05:24:05.011000+00:00",9184,1225
16.9,4,11,"2023-11-18T08:06:47.359000+00:00",9314,1225
61.4,5,2,"2023-11-18T08:08:28.029000+00:00",9314,1225
134.9,5,10,"2023-11-18T08:09:45.825000+00:00",9314,1225
146.6,5,31,"2023-11-18T08:09:56.200000+00:00",9314,1225
132.7,6,20,"2023-11-18T08:11:07.167000+00:00",9314,1225
122,6,27,"2023-11-18T08:11:12.183000+00:00",9314,1225
114.1,6,24,"2023-11-18T08:11:18.886000+00:00",9314,1225
109.9,6,77,"2023-11-18T08:11:20.620000+00:00",9314,1225
129.7,7,3,"2023-11-18T08:12:58.087000+00:00",9314,1225
85.9,7,22,"2023-11-18T08:13:06.556000+00:00",9314,1225
21.5,7,18,"2023-11-18T08:13:34.352000+00:00",9314,1225
154.9,7,11,"2023-11-18T08:14:52.866000+00:00",9314,1225
283.5,10,14,"2023-11-18T08:25:08.855000+00:00",9314,1225
266.7,11,18,"2023-11-18T08:25:10.527000+00:00",9314,1225
315.2,11,20,"2023-11-18T08:25:13.293000+00:00",9314,1225
286.3,11,3,"2023-11-18T08:25:15.340000+00:00",9314,1225
311.9,11,27,"2023-11-18T08:25:20.293000+00:00",9314,1225
359.1,11,2,"2023-11-18T08:25:22.746000+00:00",9314,1225
564.2,9,55,"2023-11-18T08:25:26.793000+00:00",9314,1225
364.9,9,23,"2023-11-18T08:25:31.542000+00:00",9314,1225
579.2,9,16,"2023-11-18T08:25:45.058000+00:00",9314,1225
309.7,11,10,"2023-11-18T08:25:51.386000+00:00",9314,1225
445.8,9,11,"2023-11-18T08:26:17.135000+00:00",9314,1225
530.7,9,44,"2023-11-18T08:28:55.070000+00:00",9314,1225
514.2,9,63,"2023-11-18T08:29:06.132000+00:00",9314,1225
732,9,1,"2023-11-18T08:31:08.021000+00:00",9314,1225
717.1,10,77,"2023-11-18T08:31:12.536000+00:00",9314,1225
26.7,12,16,"2023-11-18T08:31:44.114000+00:00",9314,1225
57.4,12,55,"2023-11-18T08:31:49.192000+00:00",9314,1225
109.6,14,20,"2023-11-18T08:32:20.348000+00:00",9314,1225
210.7,13,27,"2023-11-18T08:32:25.395000+00:00",9314,1225
150.7,15,18,"2023-11-18T08:34:41.017000+00:00",9314,1225
139.5,15,2,"2023-11-18T08:34:46.314000+00:00",9314,1225
165.9,14,14,"2023-11-18T08:34:53.142000+00:00",9314,1225
156.8,15,3,"2023-11-18T08:35:00.735000+00:00",9314,1225
129.5,13,23,"2023-11-18T08:35:09.735000+00:00",9314,1225
154.3,15,10,"2023-11-18T08:35:24.516000+00:00",9314,1225
521.4,18,20,"2023-11-18T08:48:11.940000+00:00",9314,1225
365,18,14,"2023-11-18T08:48:19.893000+00:00",9314,1225
358.3,19,10,"2023-11-18T08:48:28.721000+00:00",9314,1225
445.3,17,55,"2023-11-18T08:48:33.252000+00:00",9314,1225
356.6,18,16,"2023-11-18T08:48:40.049000+00:00",9314,1225
393,15,1,"2023-11-18T08:48:48.908000+00:00",9314,1225
426.5,19,2,"2023-11-18T08:49:00.971000+00:00",9314,1225
412.1,17,23,"2023-11-18T08:49:18.908000+00:00",9314,1225
468.6,16,63,"2023-11-18T08:49:52.563000+00:00",9314,1225
90.6,20,55,"2023-11-18T08:55:18.464000+00:00",9314,1225
274.1,20,2,"2023-11-18T08:55:22.042000+00:00",9314,1225
784.8,16,77,"2023-11-18T08:55:23.308000+00:00",9314,1225
268,18,23,"2023-11-18T08:55:26.933000+00:00",9314,1225
109.2,21,14,"2023-11-18T08:55:29.714000+00:00",9314,1225
138.4,22,10,"2023-11-18T08:55:57.526000+00:00",9314,1225
163.8,21,20,"2023-11-18T08:56:13.447000+00:00",9314,1225
166,21,16,"2023-11-18T08:56:37.134000+00:00",9314,1225
183.7,18,1,"2023-11-18T08:57:03.900000+00:00",9314,1225
