"session_key","meeting_key","date","driver_number","pit_duration","lap_number"
9518,1236,"2024-05-25T10:30:34.038000+00:00",4,NA,1
9518,1236,"2024-05-25T10:31:05.999000+00:00",81,NA,1
9518,1236,"2024-05-25T10:31:22.207000+00:00",3,NA,1
9518,1236,"2024-05-25T10:31:58.305000+00:00",22,NA,1
9518,1236,"2024-05-25T10:32:30.430000+00:00",4,26.2,2
9518,1236,"2024-05-25T10:32:38.648000+00:00",18,NA,1
9518,1236,"2024-05-25T10:33:01.166000+00:00",14,NA,1
9518,1236,"2024-05-25T10:33:09.025000+00:00",81,32.2,2
9518,1236,"2024-05-25T10:34:25.815000+00:00",18,24.7,2
9518,1236,"2024-05-25T10:34:54.107000+00:00",14,30,2
9518,1236,"2024-05-25T10:35:20.288000+00:00",20,NA,1
9518,1236,"2024-05-25T10:37:08.203000+00:00",44,NA,1
9518,1236,"2024-05-25T10:38:38.204000+00:00",63,326.9,3
9518,1236,"2024-05-25T10:39:27.554000+00:00",77,NA,1
9518,1236,"2024-05-25T10:39:37.032000+00:00",24,NA,1
9518,1236,"2024-05-25T10:40:24.798000+00:00",27,NA,1
9518,1236,"2024-05-25T10:46:03.398000+00:00",63,772.2,6
9518,1236,"2024-05-25T10:46:09.211000+00:00",81,693.6,3
9518,1236,"2024-05-25T10:46:13.459000+00:00",31,NA,1
9518,1236,"2024-05-25T10:46:20.037000+00:00",10,NA,1
9518,1236,"2024-05-25T10:46:25.242000+00:00",14,609.6,3
9518,1236,"2024-05-25T10:46:29.114000+00:00",27,NA,3
9518,1236,"2024-05-25T10:46:35.165000+00:00",22,769.4,2
9518,1236,"2024-05-25T10:46:43.768000+00:00",23,NA,1
9518,1236,"2024-05-25T10:46:50.055000+00:00",2,NA,1
9518,1236,"2024-05-25T10:46:57.647000+00:00",18,671.6,3
9518,1236,"2024-05-25T10:47:06.817000+00:00",1,NA,1
9518,1236,"2024-05-25T10:47:14.135000+00:00",16,NA,1
9518,1236,"2024-05-25T10:47:25.777000+00:00",11,NA,1
9518,1236,"2024-05-25T10:47:32.948000+00:00",4,818.1,3
9518,1236,"2024-05-25T10:47:37.449000+00:00",55,NA,1
9518,1236,"2024-05-25T10:47:46.412000+00:00",3,899.6,2
9518,1236,"2024-05-25T10:47:52.008000+00:00",24,NA,3
9518,1236,"2024-05-25T10:48:03.564000+00:00",44,NA,5
9518,1236,"2024-05-25T10:48:07.948000+00:00",20,NA,6
9518,1236,"2024-05-25T10:59:08.231000+00:00",11,30.6,8
9518,1236,"2024-05-25T10:59:12.683000+00:00",55,32.1,8
9518,1236,"2024-05-25T11:03:23.310000+00:00",44,619,8
9518,1236,"2024-05-25T11:08:57.711000+00:00",63,302.6,18
9518,1236,"2024-05-25T11:09:02.793000+00:00",23,361.6,12
9518,1236,"2024-05-25T11:09:34.297000+00:00",14,600.8,12
9518,1236,"2024-05-25T11:09:54.093000+00:00",18,459.7,13
9518,1236,"2024-05-25T11:11:01.441000+00:00",16,165.6,15
9518,1236,"2024-05-25T11:11:10.755000+00:00",11,421.3,11
9518,1236,"2024-05-25T11:11:19.506000+00:00",55,259.7,13
9518,1236,"2024-05-25T11:11:25.487000+00:00",1,306.1,14
9518,1236,"2024-05-25T11:11:38.624000+00:00",81,609.9,13
9518,1236,"2024-05-25T11:11:59.478000+00:00",2,570.5,11
9518,1236,"2024-05-25T11:12:09.359000+00:00",4,468.9,14
9518,1236,"2024-05-25T11:12:17.413000+00:00",20,302.5,18
9518,1236,"2024-05-25T11:12:25.054000+00:00",3,304.4,15
9518,1236,"2024-05-25T11:12:37.912000+00:00",22,333.5,15
9518,1236,"2024-05-25T11:13:00.988000+00:00",24,431,15
9518,1236,"2024-05-25T11:14:33.060000+00:00",10,519.9,14
9518,1236,"2024-05-25T11:14:37.210000+00:00",31,626.4,13
9518,1236,"2024-05-25T11:14:41.801000+00:00",27,782.7,13
9518,1236,"2024-05-25T11:15:12.906000+00:00",44,46.5,15
9518,1236,"2024-05-25T11:15:17.950000+00:00",23,32.4,16
9518,1236,"2024-05-25T11:16:12.474000+00:00",55,24.7,16
9518,1236,"2024-05-25T11:19:29.522000+00:00",16,72.7,20
9518,1236,"2024-05-25T11:21:11.505000+00:00",44,39.9,18
9518,1236,"2024-05-25T11:22:02.248000+00:00",3,32,21
9518,1236,"2024-05-25T11:22:34.616000+00:00",81,49.1,20
9518,1236,"2024-05-25T11:26:26.972000+00:00",55,21.1,22
9518,1236,"2024-05-25T11:27:27.682000+00:00",16,184.2,23
9518,1236,"2024-05-25T11:27:48.933000+00:00",2,321.3,18
9518,1236,"2024-05-25T11:27:57.191000+00:00",11,29.5,21
9518,1236,"2024-05-25T11:27:59.232000+00:00",23,307.7,21
9518,1236,"2024-05-25T11:28:07.924000+00:00",31,25.7,22
9518,1236,"2024-05-25T11:28:57.381000+00:00",4,304.1,22
9518,1236,"2024-05-25T11:29:18.358000+00:00",14,208.4,23
9518,1236,"2024-05-25T11:29:20.226000+00:00",81,138.9,23
9519,1236,"2024-05-25T14:00:03.816000+00:00",44,NA,1
9519,1236,"2024-05-25T14:00:09.592000+00:00",63,NA,1
9519,1236,"2024-05-25T14:00:14.664000+00:00",2,NA,1
9519,1236,"2024-05-25T14:00:20.217000+00:00",3,NA,1
9519,1236,"2024-05-25T14:00:27.137000+00:00",23,NA,1
9519,1236,"2024-05-25T14:00:39.720000+00:00",4,NA,1
9519,1236,"2024-05-25T14:00:48.297000+00:00",22,NA,1
9519,1236,"2024-05-25T14:00:53.417000+00:00",81,NA,1
9519,1236,"2024-05-25T14:00:57.919000+00:00",18,NA,1
9519,1236,"2024-05-25T14:01:09.838000+00:00",14,NA,1
9519,1236,"2024-05-25T14:01:17.493000+00:00",10,NA,1
9519,1236,"2024-05-25T14:01:21.782000+00:00",31,NA,1
9519,1236,"2024-05-25T14:01:30.238000+00:00",11,NA,1
9519,1236,"2024-05-25T14:01:39.854000+00:00",1,NA,1
9519,1236,"2024-05-25T14:01:47.098000+00:00",77,NA,1
9519,1236,"2024-05-25T14:01:53.998000+00:00",24,NA,1
9519,1236,"2024-05-25T14:01:58.877000+00:00",20,NA,1
9519,1236,"2024-05-25T14:02:19.359000+00:00",27,NA,1
9519,1236,"2024-05-25T14:02:56.236000+00:00",16,NA,1
9519,1236,"2024-05-25T14:02:59.403000+00:00",55,NA,1
9519,1236,"2024-05-25T14:10:38.933000+00:00",20,77.8,6
9519,1236,"2024-05-25T14:10:42.230000+00:00",16,42.4,6
9519,1236,"2024-05-25T14:10:52.992000+00:00",2,120.1,7
9519,1236,"2024-05-25T14:10:59.059000+00:00",3,110.6,7
9519,1236,"2024-05-25T14:11:04.400000+00:00",27,97,6
9519,1236,"2024-05-25T14:11:44.801000+00:00",14,125.1,7
9519,1236,"2024-05-25T14:11:48.098000+00:00",18,126.8,7
9519,1236,"2024-05-25T14:12:02.525000+00:00",63,27.2,9
9519,1236,"2024-05-25T14:12:26.432000+00:00",23,29.5,9
9519,1236,"2024-05-25T14:12:29.766000+00:00",77,103.7,7
9519,1236,"2024-05-25T14:12:38.999000+00:00",4,36.8,9
9519,1236,"2024-05-25T14:12:46.137000+00:00",22,292.4,6
9519,1236,"2024-05-25T14:12:52.187000+00:00",31,100.7,8
9519,1236,"2024-05-25T14:13:01.394000+00:00",10,113.1,8
9519,1236,"2024-05-25T14:13:06.103000+00:00",81,133.9,8
9519,1236,"2024-05-25T14:13:16.255000+00:00",11,80.6,8
9519,1236,"2024-05-25T14:13:22.659000+00:00",24,159.6,7
9519,1236,"2024-05-25T14:13:33.928000+00:00",44,25.6,10
9519,1236,"2024-05-25T14:13:56.833000+00:00",55,25.1,8
9519,1236,"2024-05-25T14:15:54.247000+00:00",4,24.4,11
9519,1236,"2024-05-25T14:25:03.589000+00:00",27,416.9,11
9519,1236,"2024-05-25T14:25:11.027000+00:00",3,316,13
9519,1236,"2024-05-25T14:25:16.467000+00:00",23,340.8,14
9519,1236,"2024-05-25T14:25:21.797000+00:00",4,312.7,14
9519,1236,"2024-05-25T14:25:29.273000+00:00",1,370.2,13
9519,1236,"2024-05-25T14:25:37.753000+00:00",16,461.9,11
9519,1236,"2024-05-25T14:25:47.079000+00:00",22,348.8,11
9519,1236,"2024-05-25T14:25:50.858000+00:00",55,366.6,12
9519,1236,"2024-05-25T14:25:56.099000+00:00",31,355,13
9519,1236,"2024-05-25T14:26:08.157000+00:00",10,361.5,13
9519,1236,"2024-05-25T14:26:13.263000+00:00",81,358.8,13
9519,1236,"2024-05-25T14:26:17.060000+00:00",20,423.1,12
9519,1236,"2024-05-25T14:26:31.042000+00:00",44,525.8,13
9519,1236,"2024-05-25T14:26:36.948000+00:00",63,525.2,13
9519,1236,"2024-05-25T14:27:42.132000+00:00",18,510,12
9519,1236,"2024-05-25T14:32:16.907000+00:00",55,128.2,15
9519,1236,"2024-05-25T14:32:29.944000+00:00",44,25.3,17
9519,1236,"2024-05-25T14:32:48.708000+00:00",81,135.5,16
9519,1236,"2024-05-25T14:32:57.280000+00:00",63,33.7,17
9519,1236,"2024-05-25T14:33:54.674000+00:00",16,88.1,16
9519,1236,"2024-05-25T14:34:39.402000+00:00",4,145.7,19
9519,1236,"2024-05-25T14:34:42.371000+00:00",20,227.1,15
9519,1236,"2024-05-25T14:34:49.123000+00:00",27,98.9,17
9519,1236,"2024-05-25T14:34:52.719000+00:00",23,87.1,20
9519,1236,"2024-05-25T14:35:09.427000+00:00",31,130.5,18
9519,1236,"2024-05-25T14:35:24.687000+00:00",1,189.6,18
9519,1236,"2024-05-25T14:36:00.507000+00:00",10,85.9,19
9519,1236,"2024-05-25T14:36:20.231000+00:00",18,270.7,15
9519,1236,"2024-05-25T14:37:10.620000+00:00",44,37.6,20
9519,1236,"2024-05-25T14:37:19.593000+00:00",3,218.8,19
9519,1236,"2024-05-25T14:37:31.289000+00:00",22,195.9,17
9519,1236,"2024-05-25T14:37:39.183000+00:00",63,37,20
9519,1236,"2024-05-25T14:48:03.031000+00:00",55,419.2,21
9519,1236,"2024-05-25T14:48:07.055000+00:00",23,463.9,24
9519,1236,"2024-05-25T14:48:13.150000+00:00",10,395.4,23
9519,1236,"2024-05-25T14:48:24.671000+00:00",44,419.6,23
9519,1236,"2024-05-25T14:48:38.897000+00:00",63,486.3,22
9519,1236,"2024-05-25T14:48:47.896000+00:00",16,492.7,21
9519,1236,"2024-05-25T14:48:48.861000+00:00",1,485.6,22
9519,1236,"2024-05-25T14:49:02.289000+00:00",81,739.6,19
9519,1236,"2024-05-25T14:49:14.477000+00:00",4,642.8,22
9519,1236,"2024-05-25T14:49:32.861000+00:00",22,458,20
9519,1236,"2024-05-25T14:52:42.383000+00:00",23,30.7,27
9519,1236,"2024-05-25T14:55:28.719000+00:00",55,120.8,25
9519,1236,"2024-05-25T14:55:58.528000+00:00",1,101.1,26
9519,1236,"2024-05-25T14:56:14.335000+00:00",44,233.5,26
9519,1236,"2024-05-25T14:56:22.050000+00:00",63,146.2,26
9519,1236,"2024-05-25T14:56:24.298000+00:00",10,163.8,27
9519,1236,"2024-05-25T14:56:33.497000+00:00",22,178.5,23
9519,1236,"2024-05-25T14:56:44.407000+00:00",16,240.3,24
9519,1236,"2024-05-25T14:56:52.480000+00:00",81,224.6,22
9519,1236,"2024-05-25T14:57:13.857000+00:00",4,243.1,25
9523,1236,"2024-05-26T13:44:08.648000+00:00",16,2358,1
9523,1236,"2024-05-26T13:44:10.929000+00:00",81,2357.6,1
9523,1236,"2024-05-26T13:44:15.005000+00:00",55,2327,1
9523,1236,"2024-05-26T13:44:20.326000+00:00",4,2365.5,1
9523,1236,"2024-05-26T13:44:26.200000+00:00",63,2369.3,1
9523,1236,"2024-05-26T13:44:31.202000+00:00",1,2372.6,1
9523,1236,"2024-05-26T13:44:36.048000+00:00",44,2375.3,1
9523,1236,"2024-05-26T13:44:40.843000+00:00",22,2377.5,1
9523,1236,"2024-05-26T13:44:47.191000+00:00",23,2381.3,1
9523,1236,"2024-05-26T13:44:50.012000+00:00",10,2381.8,1
9523,1236,"2024-05-26T13:44:55.032000+00:00",18,2383.5,1
9523,1236,"2024-05-26T13:45:00.056000+00:00",3,2385.8,1
9523,1236,"2024-05-26T13:45:05.469000+00:00",14,2389.4,1
9523,1236,"2024-05-26T13:45:09.110000+00:00",2,2391.6,1
9523,1236,"2024-05-26T13:45:13.910000+00:00",77,2394,1
9523,1236,"2024-05-26T13:45:18.455000+00:00",24,2386.4,1
9523,1236,"2024-05-26T14:05:22.140000+00:00",77,24.2,15
9523,1236,"2024-05-26T14:41:30.599000+00:00",18,24.1,42
9523,1236,"2024-05-26T14:49:56.313000+00:00",18,28.2,48
9523,1236,"2024-05-26T14:52:35.455000+00:00",44,24.2,51
9523,1236,"2024-05-26T14:53:50.854000+00:00",1,23.8,52
9523,1236,"2024-05-26T15:02:08.732000+00:00",2,24.3,57
9523,1236,"2024-05-26T15:19:29.604000+00:00",24,24.3,70
9524,1237,"2024-06-07T17:52:29.054000+00:00",44,NA,1
9524,1237,"2024-06-07T17:53:44.644000+00:00",77,NA,1
9524,1237,"2024-06-07T17:55:10.577000+00:00",4,NA,1
9524,1237,"2024-06-07T17:55:29.920000+00:00",24,NA,1
9524,1237,"2024-06-07T17:56:07.036000+00:00",27,NA,1
9524,1237,"2024-06-07T17:56:15.698000+00:00",20,NA,1
9524,1237,"2024-06-07T17:57:29.005000+00:00",77,33.6,3
9524,1237,"2024-06-07T17:57:40.169000+00:00",81,NA,1
9524,1237,"2024-06-07T17:57:51.773000+00:00",1,NA,1
9524,1237,"2024-06-07T17:58:00.595000+00:00",27,20.2,2
9524,1237,"2024-06-07T17:58:04.760000+00:00",61,NA,1
9524,1237,"2024-06-07T17:58:08.119000+00:00",2,NA,1
9524,1237,"2024-06-07T17:58:15.716000+00:00",20,23.3,2
9524,1237,"2024-06-07T17:58:22.663000+00:00",23,NA,1
9524,1237,"2024-06-07T17:59:18.492000+00:00",24,28,3
9524,1237,"2024-06-07T18:00:17.968000+00:00",63,NA,1
9524,1237,"2024-06-07T18:01:26.698000+00:00",16,NA,1
9524,1237,"2024-06-07T18:02:01.525000+00:00",55,NA,1
9524,1237,"2024-06-07T18:07:12.457000+00:00",4,529.2,3
9524,1237,"2024-06-07T18:07:30.570000+00:00",81,402.5,3
9524,1237,"2024-06-07T18:07:34.778000+00:00",22,NA,1
9524,1237,"2024-06-07T18:07:37.126000+00:00",44,513.6,5
9524,1237,"2024-06-07T18:07:37.722000+00:00",10,NA,1
9524,1237,"2024-06-07T18:07:39.779000+00:00",55,NA,2
9524,1237,"2024-06-07T18:07:42.959000+00:00",1,NA,4
9524,1237,"2024-06-07T18:07:50.715000+00:00",16,NA,2
9524,1237,"2024-06-07T18:08:07.634000+00:00",11,NA,1
9524,1237,"2024-06-07T18:08:09.073000+00:00",20,481,3
9524,1237,"2024-06-07T18:08:11.835000+00:00",63,NA,3
9524,1237,"2024-06-07T18:08:34.886000+00:00",3,NA,1
9524,1237,"2024-06-07T18:13:58.752000+00:00",14,NA,1
9524,1237,"2024-06-07T18:14:10.966000+00:00",77,1035.6,6
9524,1237,"2024-06-07T18:14:48.624000+00:00",18,NA,1
9524,1237,"2024-06-07T18:23:47.651000+00:00",16,549.1,6
9524,1237,"2024-06-07T18:24:19.901000+00:00",4,934.5,4
9524,1237,"2024-06-07T18:24:24.601000+00:00",1,812.1,6
9524,1237,"2024-06-07T18:24:35.544000+00:00",55,541.8,7
9524,1237,"2024-06-07T18:25:26.172000+00:00",11,472.1,7
9524,1237,"2024-06-07T18:25:28.670000+00:00",63,725.3,6
9524,1237,"2024-06-07T18:25:33.151000+00:00",44,772.6,8
9524,1237,"2024-06-07T18:25:51.593000+00:00",81,1011.8,4
9524,1237,"2024-06-07T18:26:16.046000+00:00",3,567.7,6
9524,1237,"2024-06-07T18:26:36.394000+00:00",22,664.2,6
9524,1237,"2024-06-07T18:26:45.144000+00:00",10,748.7,5
9524,1237,"2024-06-07T18:26:47.840000+00:00",77,461.8,9
9524,1237,"2024-06-07T18:27:34.143000+00:00",14,714.2,2
9524,1237,"2024-06-07T18:27:35.874000+00:00",2,1578.1,3
9524,1237,"2024-06-07T18:27:38.394000+00:00",27,1672.6,3
9524,1237,"2024-06-07T18:27:49.643000+00:00",18,679.2,2
9524,1237,"2024-06-07T18:27:51.217000+00:00",23,1573,3
9524,1237,"2024-06-07T18:28:40.047000+00:00",20,835.1,7
9524,1237,"2024-06-07T18:28:46.471000+00:00",61,1730.5,2
9525,1237,"2024-06-07T21:00:02.038000+00:00",1,NA,1
9525,1237,"2024-06-07T21:00:05.438000+00:00",11,NA,1
9525,1237,"2024-06-07T21:00:06.537000+00:00",55,NA,1
9525,1237,"2024-06-07T21:00:08.963000+00:00",63,NA,1
9525,1237,"2024-06-07T21:00:11.247000+00:00",44,NA,1
9525,1237,"2024-06-07T21:00:18.171000+00:00",14,NA,1
9525,1237,"2024-06-07T21:00:22.539000+00:00",18,NA,1
9525,1237,"2024-06-07T21:00:26.853000+00:00",31,NA,1
9525,1237,"2024-06-07T21:01:03.414000+00:00",10,NA,1
9525,1237,"2024-06-07T21:01:20.161000+00:00",16,NA,1
9525,1237,"2024-06-07T21:09:22.004000+00:00",24,NA,1
9525,1237,"2024-06-07T21:09:25.978000+00:00",31,436.6,2
9525,1237,"2024-06-07T21:09:46.550000+00:00",81,NA,1
9525,1237,"2024-06-07T21:09:50.753000+00:00",3,NA,1
9525,1237,"2024-06-07T21:09:54.471000+00:00",14,480.8,2
9525,1237,"2024-06-07T21:10:01.270000+00:00",22,NA,1
9525,1237,"2024-06-07T21:10:16.586000+00:00",44,322.7,4
9525,1237,"2024-06-07T21:10:39.382000+00:00",4,NA,1
9525,1237,"2024-06-07T21:10:40.498000+00:00",63,432.4,3
9525,1237,"2024-06-07T21:10:51.214000+00:00",20,NA,1
9525,1237,"2024-06-07T21:10:57.112000+00:00",16,457.5,2
9525,1237,"2024-06-07T21:11:23.361000+00:00",55,579.7,2
9525,1237,"2024-06-07T21:11:52.142000+00:00",18,589.8,2
9525,1237,"2024-06-07T21:12:01.193000+00:00",27,NA,1
9525,1237,"2024-06-07T21:12:07.445000+00:00",11,628.6,2
9525,1237,"2024-06-07T21:12:45.639000+00:00",2,NA,1
9525,1237,"2024-06-07T21:13:08.240000+00:00",23,NA,1
9525,1237,"2024-06-07T21:13:59.831000+00:00",77,NA,1
9525,1237,"2024-06-07T21:17:59.913000+00:00",1,983.7,2
9525,1237,"2024-06-07T21:19:00.178000+00:00",22,276.6,4
9525,1237,"2024-06-07T21:19:07.258000+00:00",3,212.6,5
9525,1237,"2024-06-07T21:19:45.456000+00:00",27,292.3,3
9525,1237,"2024-06-07T21:20:17.688000+00:00",11,321.3,4
9525,1237,"2024-06-07T21:20:27.156000+00:00",77,288.4,2
9525,1237,"2024-06-07T21:20:31.429000+00:00",63,343.3,6
9525,1237,"2024-06-07T21:21:27.849000+00:00",24,627.1,2
9525,1237,"2024-06-07T21:22:17.926000+00:00",81,421.2,5
9525,1237,"2024-06-07T21:24:01.833000+00:00",4,547.3,4
9525,1237,"2024-06-07T21:24:48.201000+00:00",10,619.3,10
9525,1237,"2024-06-07T21:40:25.713000+00:00",31,614,17
9525,1237,"2024-06-07T21:41:04.362000+00:00",14,684.2,16
9525,1237,"2024-06-07T21:42:05.268000+00:00",18,807.8,14
9525,1237,"2024-06-07T21:42:16.771000+00:00",4,748.6,8
9525,1237,"2024-06-07T21:43:11.351000+00:00",16,810.4,15
9525,1237,"2024-06-07T21:43:50.173000+00:00",10,794.4,14
9525,1237,"2024-06-07T21:43:59.583000+00:00",63,741,14
9525,1237,"2024-06-07T21:44:38.150000+00:00",77,768.2,10
9525,1237,"2024-06-07T21:44:42.027000+00:00",3,936.4,12
9525,1237,"2024-06-07T21:44:48.517000+00:00",2,921.7,13
9525,1237,"2024-06-07T21:45:06.993000+00:00",23,982.8,12
9525,1237,"2024-06-07T21:45:42.778000+00:00",55,842.7,16
9525,1237,"2024-06-07T21:45:49.891000+00:00",22,1009.7,11
9525,1237,"2024-06-07T21:45:50.472000+00:00",44,958.3,18
9525,1237,"2024-06-07T21:45:51.833000+00:00",27,957,10
9525,1237,"2024-06-07T21:47:40.956000+00:00",81,1110,10
9525,1237,"2024-06-07T21:48:32.941000+00:00",24,1091.3,8
9525,1237,"2024-06-07T21:48:43.338000+00:00",11,1202,10
9525,1237,"2024-06-07T21:51:58.383000+00:00",18,29.2,20
9525,1237,"2024-06-07T21:54:57.620000+00:00",44,183.1,22
9525,1237,"2024-06-07T21:56:10.543000+00:00",63,196.3,20
9525,1237,"2024-06-07T21:57:13.816000+00:00",14,384.8,22
9525,1237,"2024-06-07T21:58:48.567000+00:00",16,271.5,22
9525,1237,"2024-06-07T21:58:50.139000+00:00",20,1866.8,13
9525,1237,"2024-06-07T21:59:08.896000+00:00",23,93.1,20
9525,1237,"2024-06-07T21:59:10.434000+00:00",2,204.2,20
9526,1237,"2024-06-08T16:30:02.503000+00:00",1,NA,1
9526,1237,"2024-06-08T16:30:09.578000+00:00",11,NA,1
9526,1237,"2024-06-08T16:30:12.509000+00:00",63,NA,1
9526,1237,"2024-06-08T16:30:17.820000+00:00",16,NA,1
9526,1237,"2024-06-08T16:30:21.998000+00:00",44,NA,1
9526,1237,"2024-06-08T16:30:26.149000+00:00",31,NA,1
9526,1237,"2024-06-08T16:30:28.220000+00:00",55,NA,1
9526,1237,"2024-06-08T16:30:32.081000+00:00",77,NA,1
9526,1237,"2024-06-08T16:30:38.693000+00:00",24,NA,1
9526,1237,"2024-06-08T16:30:41.430000+00:00",3,NA,1
9526,1237,"2024-06-08T16:30:44.410000+00:00",81,NA,1
9526,1237,"2024-06-08T16:30:56.035000+00:00",2,NA,1
9526,1237,"2024-06-08T16:31:05.724000+00:00",18,NA,1
9526,1237,"2024-06-08T16:31:11.661000+00:00",14,NA,1
9526,1237,"2024-06-08T16:31:13.127000+00:00",4,NA,1
9526,1237,"2024-06-08T16:31:25.910000+00:00",10,NA,1
9526,1237,"2024-06-08T16:31:27.354000+00:00",22,NA,1
9526,1237,"2024-06-08T16:31:47.933000+00:00",23,NA,1
9526,1237,"2024-06-08T16:32:41.717000+00:00",3,29.2,2
9526,1237,"2024-06-08T16:32:46.574000+00:00",81,27.2,2
9526,1237,"2024-06-08T16:33:01.859000+00:00",18,25.4,2
9526,1237,"2024-06-08T16:33:10.645000+00:00",4,26.9,2
9526,1237,"2024-06-08T16:33:12.558000+00:00",27,NA,1
9526,1237,"2024-06-08T16:33:17.042000+00:00",20,NA,1
9526,1237,"2024-06-08T16:33:41.369000+00:00",14,54.3,2
9526,1237,"2024-06-08T16:33:46.625000+00:00",22,26.4,2
9526,1237,"2024-06-08T16:34:31.771000+00:00",3,29.4,3
9526,1237,"2024-06-08T16:34:34.295000+00:00",81,24.5,3
9526,1237,"2024-06-08T16:35:07.040000+00:00",18,29.9,3
9526,1237,"2024-06-08T16:35:07.450000+00:00",4,31.7,3
9526,1237,"2024-06-08T16:40:04.298000+00:00",81,354.5,4
9526,1237,"2024-06-08T16:40:05.844000+00:00",1,NA,5
9526,1237,"2024-06-08T16:40:08.134000+00:00",55,NA,5
9526,1237,"2024-06-08T16:40:14.781000+00:00",16,NA,5
9526,1237,"2024-06-08T16:40:17.445000+00:00",23,NA,4
9526,1237,"2024-06-08T16:40:19.237000+00:00",63,NA,5
9526,1237,"2024-06-08T16:40:26.266000+00:00",10,NA,4
9526,1237,"2024-06-08T16:40:29.333000+00:00",31,NA,5
9526,1237,"2024-06-08T16:40:33.570000+00:00",20,NA,3
9526,1237,"2024-06-08T16:40:39.717000+00:00",4,364.2,4
9526,1237,"2024-06-08T16:40:44.042000+00:00",77,NA,5
9526,1237,"2024-06-08T16:40:55.863000+00:00",2,NA,5
9526,1237,"2024-06-08T16:40:57.558000+00:00",14,347.9,3
9526,1237,"2024-06-08T16:41:06.660000+00:00",3,424.2,4
9526,1237,"2024-06-08T16:42:35.759000+00:00",27,NA,3
9526,1237,"2024-06-08T16:42:40.369000+00:00",18,483.3,4
9526,1237,"2024-06-08T16:42:46.001000+00:00",22,452,3
9526,1237,"2024-06-08T16:42:51.433000+00:00",11,NA,5
9526,1237,"2024-06-08T16:43:11.222000+00:00",44,NA,5
9526,1237,"2024-06-08T16:54:26.436000+00:00",1,319,11
9526,1237,"2024-06-08T16:55:32.991000+00:00",10,292.9,11
9526,1237,"2024-06-08T16:55:56.358000+00:00",20,279.9,10
9526,1237,"2024-06-08T16:56:28.806000+00:00",2,256.3,13
9526,1237,"2024-06-08T16:56:34.780000+00:00",16,564.7,10
9526,1237,"2024-06-08T16:56:43.835000+00:00",55,353.6,13
9526,1237,"2024-06-08T16:57:04.957000+00:00",14,306.5,11
9526,1237,"2024-06-08T16:57:45.887000+00:00",31,225.9,14
9526,1237,"2024-06-08T16:58:38.202000+00:00",63,373.9,14
9526,1237,"2024-06-08T16:58:46.074000+00:00",77,351.1,14
9526,1237,"2024-06-08T17:00:01.718000+00:00",27,436.7,10
9526,1237,"2024-06-08T17:00:10.285000+00:00",18,328.9,12
9526,1237,"2024-06-08T17:00:49.817000+00:00",23,377,14
9526,1237,"2024-06-08T17:01:11.370000+00:00",16,23.7,13
9526,1237,"2024-06-08T17:01:54.446000+00:00",4,305.3,16
9526,1237,"2024-06-08T17:01:54.788000+00:00",81,307.2,16
9526,1237,"2024-06-08T17:01:59.153000+00:00",44,424,14
9526,1237,"2024-06-08T17:03:17.883000+00:00",22,107.4,16
9526,1237,"2024-06-08T17:03:55.046000+00:00",3,299.9,17
9526,1237,"2024-06-08T17:06:07.995000+00:00",16,23.1,16
9526,1237,"2024-06-08T17:06:13.787000+00:00",55,22.7,19
9526,1237,"2024-06-08T17:07:15.672000+00:00",22,149.4,17
9526,1237,"2024-06-08T17:14:15.538000+00:00",63,274,21
9526,1237,"2024-06-08T17:15:01.845000+00:00",23,323.8,20
9526,1237,"2024-06-08T17:16:00.609000+00:00",2,374.1,22
9526,1237,"2024-06-08T17:16:47.901000+00:00",1,466.5,22
9526,1237,"2024-06-08T17:16:58.767000+00:00",44,293.4,21
9526,1237,"2024-06-08T17:17:10.555000+00:00",77,364.8,22
9526,1237,"2024-06-08T17:17:22.282000+00:00",22,156.8,22
9526,1237,"2024-06-08T17:17:44.631000+00:00",3,114,25
9526,1237,"2024-06-08T17:18:45.455000+00:00",31,621.9,22
9526,1237,"2024-06-08T17:19:03.387000+00:00",14,536.1,21
9526,1237,"2024-06-08T17:19:13.201000+00:00",81,436,23
9526,1237,"2024-06-08T17:19:21.406000+00:00",16,339,21
9526,1237,"2024-06-08T17:19:29.296000+00:00",4,473,23
9526,1237,"2024-06-08T17:19:52.181000+00:00",55,173.8,26
9526,1237,"2024-06-08T17:19:57.504000+00:00",11,941.5,21
9526,1237,"2024-06-08T17:19:59.337000+00:00",10,663.7,21
9526,1237,"2024-06-08T17:20:53.495000+00:00",20,461.7,23
9526,1237,"2024-06-08T17:20:58.900000+00:00",27,525.4,19
9526,1237,"2024-06-08T17:21:32.678000+00:00",18,647,20
9526,1237,"2024-06-08T17:26:50.480000+00:00",3,22.5,31
9526,1237,"2024-06-08T17:26:51.957000+00:00",77,19.2,28
9526,1237,"2024-06-08T17:28:40.382000+00:00",22,20.9,29
9526,1237,"2024-06-08T17:29:28.155000+00:00",2,151,29
9527,1237,"2024-06-08T20:00:04.214000+00:00",24,NA,1
9527,1237,"2024-06-08T20:00:10.463000+00:00",10,NA,1
9527,1237,"2024-06-08T20:00:15.171000+00:00",31,NA,1
9527,1237,"2024-06-08T20:00:23.140000+00:00",2,NA,1
9527,1237,"2024-06-08T20:00:34.044000+00:00",18,NA,1
